developer,sentiment-analysis
"Eric Hartman,Ben Garney,Anthony Rotondo",2.0
Ice-Pick Lodge,2.0
Eko Software,2.0
Eko Software,2.0
Eko Software,2.0
Eko Software,1.0
Eko Software,2.0
Eko Software,2.0
Eko Software,2.0
Eko Software,1.0
Eko Software,2.0
Eko Software,0.0
Eko Software,1.0
Eko Software,1.0
Eko Software,1.0
Eko Software,1.0
Eko Software,1.0
Eko Software,2.0
Eko Software,2.0
Eko Software,2.0
Eko Software,2.0
Eko Software,2.0
Eko Software,2.0
Eko Software,2.0
Eko Software,1.0
Eko Software,2.0
Eko Software,2.0
Eko Software,2.0
Eko Software,2.0
Eko Software,2.0
Eko Software,2.0
Eko Software,2.0
Eko Software,2.0
Eko Software,1.0
Eko Software,2.0
Eko Software,1.0
Eko Software,1.0
Archive Entertainment,0.0
Archive Entertainment,2.0
Archive Entertainment,0.0
Archive Entertainment,2.0
Archive Entertainment,2.0
Archive Entertainment,2.0
Archive Entertainment,2.0
Archive Entertainment,2.0
Archive Entertainment,1.0
Archive Entertainment,0.0
Archive Entertainment,2.0
Archive Entertainment,2.0
Archive Entertainment,2.0
Archive Entertainment,1.0
Archive Entertainment,2.0
Archive Entertainment,2.0
Archive Entertainment,2.0
Archive Entertainment,1.0
Archive Entertainment,1.0
Archive Entertainment,0.0
Archive Entertainment,2.0
Archive Entertainment,0.0
Archive Entertainment,2.0
Archive Entertainment,0.0
Archive Entertainment,0.0
Archive Entertainment,2.0
Archive Entertainment,2.0
Archive Entertainment,2.0
Archive Entertainment,1.0
Archive Entertainment,2.0
Archive Entertainment,1.0
Archive Entertainment,2.0
Archive Entertainment,1.0
Archive Entertainment,2.0
Archive Entertainment,0.0
Archive Entertainment,2.0
Archive Entertainment,2.0
Archive Entertainment,1.0
Archive Entertainment,1.0
ClockStone,2.0
ClockStone,2.0
ClockStone,1.0
sparsevector,2.0
sparsevector,1.0
sparsevector,2.0
sparsevector,0.0
sparsevector,0.0
sparsevector,0.0
sparsevector,2.0
sparsevector,0.0
sparsevector,2.0
sparsevector,2.0
sparsevector,2.0
sparsevector,1.0
sparsevector,1.0
sparsevector,2.0
sparsevector,0.0
sparsevector,0.0
Stygian Software,0.0
Stygian Software,2.0
Stygian Software,2.0
Stygian Software,2.0
Digerati Distribution,2.0
Digerati Distribution,0.0
Digerati Distribution,2.0
Digerati Distribution,2.0
Digerati Distribution,0.0
Digerati Distribution,2.0
Krillbite Studio,2.0
Krillbite Studio,2.0
Krillbite Studio,2.0
Krillbite Studio,2.0
Krillbite Studio,2.0
Krillbite Studio,2.0
Krillbite Studio,2.0
Krillbite Studio,0.0
Krillbite Studio,2.0
souvenir circ.,0.0
Yacht Club Games,0.0
Yacht Club Games,2.0
Yacht Club Games,2.0
Yacht Club Games,2.0
Yacht Club Games,2.0
Yacht Club Games,2.0
Yacht Club Games,0.0
Yacht Club Games,2.0
Yacht Club Games,2.0
Yacht Club Games,2.0
Yacht Club Games,2.0
Yacht Club Games,2.0
Yacht Club Games,2.0
Yacht Club Games,2.0
Yacht Club Games,2.0
Yacht Club Games,1.0
Yacht Club Games,1.0
Yacht Club Games,1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",1.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",2.0
"Nicalis, Inc.",0.0
"Nicalis, Inc.",2.0
Eugen Systems,0.0
Eugen Systems,2.0
Eugen Systems,1.0
Eugen Systems,2.0
Eugen Systems,2.0
Eugen Systems,2.0
Eugen Systems,0.0
Eugen Systems,2.0
Eugen Systems,2.0
Eugen Systems,2.0
Eugen Systems,2.0
Eugen Systems,2.0
Eugen Systems,2.0
Eugen Systems,0.0
Eugen Systems,2.0
Eugen Systems,2.0
Eugen Systems,2.0
Eugen Systems,0.0
Behold Studios,2.0
Nihon Falcom,2.0
Nihon Falcom,2.0
9heads Game Studios,2.0
9heads Game Studios,2.0
9heads Game Studios,2.0
9heads Game Studios,0.0
9heads Game Studios,2.0
9heads Game Studios,2.0
9heads Game Studios,0.0
9heads Game Studios,2.0
9heads Game Studios,1.0
9heads Game Studios,0.0
9heads Game Studios,0.0
9heads Game Studios,0.0
9heads Game Studios,2.0
Nihon Falcom,2.0
Nocturnal works,1.0
MagicalTimeBean,2.0
Studio Fizbin,2.0
Studio Fizbin,2.0
Studio Fizbin,2.0
Matt Thorson,2.0
Matt Thorson,2.0
Matt Thorson,1.0
Matt Thorson,1.0
Grip Games,2.0
Grip Games,2.0
Grip Games,0.0
Grip Games,2.0
Grip Games,0.0
Almost Human Games,2.0
Almost Human Games,0.0
Wales Interactive,1.0
OVERDRIVE,0.0
OVERDRIVE,2.0
OVERDRIVE,2.0
OVERDRIVE,2.0
OVERDRIVE,2.0
OVERDRIVE,2.0
OVERDRIVE,2.0
OVERDRIVE,1.0
OVERDRIVE,2.0
OVERDRIVE,2.0
OVERDRIVE,2.0
OVERDRIVE,2.0
OVERDRIVE,2.0
OVERDRIVE,2.0
OVERDRIVE,2.0
Hanako Games,2.0
Hanako Games,0.0
Hanako Games,2.0
Hanako Games,0.0
Hanako Games,2.0
Hanako Games,2.0
Hanako Games,2.0
Hanako Games,2.0
Hanako Games,0.0
Hanako Games,2.0
Hanako Games,0.0
Hanako Games,2.0
Hanako Games,0.0
Hanako Games,0.0
Hanako Games,2.0
8888888 LABS,2.0
8888888 LABS,0.0
Spicyhorse Games,2.0
Spicyhorse Games,1.0
Spicyhorse Games,2.0
Simon Roth,2.0
Simon Roth,1.0
Blue Isle Studios,0.0
Blue Isle Studios,2.0
Blue Isle Studios,2.0
Blue Isle Studios,0.0
Blue Isle Studios,2.0
Blue Isle Studios,0.0
Blue Isle Studios,1.0
Blue Isle Studios,1.0
Blue Isle Studios,2.0
Blue Isle Studios,2.0
Blue Isle Studios,0.0
Blue Isle Studios,2.0
"WayForward,Abstraction Games",2.0
"WayForward,Abstraction Games",2.0
"WayForward,Abstraction Games",2.0
"WayForward,Abstraction Games",2.0
Image &amp; Form,2.0
Image &amp; Form,2.0
Image &amp; Form,2.0
Zero Sum Games,0.0
Zero Sum Games,0.0
Zero Sum Games,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,0.0
Facepunch Studios,1.0
Facepunch Studios,1.0
Facepunch Studios,2.0
Facepunch Studios,2.0
